Block,Point,Points_0,Points_1,Points_2,Points_Magnitude,ids,,r0,r1,t0,t1,vol
block_1,573,2.09837,0.16875,0,2.10514,3834,,,,,,
block_1,565,2.09837,0.1125,0,2.10138,3829,,,,,,
block_1,562,2.09837,0.05625,0,2.09912,3827,,,,,,
block_1,561,2.09837,0,0,2.09837,3826,,,,,,
block_1,6800,2.03478,1.8,0,2.71668,51,,,,,,
block_1,6798,2.03478,1.74375,0,2.67974,8416,,,,,,
block_1,6792,2.03478,1.6875,0,2.64348,2208,,,,,,
block_1,6790,2.03478,1.63125,0,2.60793,8410,,,,,,
block_1,6768,2.03478,1.575,0,2.57312,604,,,,,,
block_1,6766,2.03478,1.51875,0,2.53908,8392,,,,,,
block_1,6760,2.03478,1.4625,0,2.50584,2202,,,,,,
block_1,6758,2.03478,1.40625,0,2.47343,8386,,,,,,
block_1,6672,2.03478,1.35,0,2.44189,177,,,,,,
block_1,6670,2.03478,1.29375,0,2.41125,8320,,,,,,
block_1,6664,2.03478,1.2375,0,2.38154,2184,,,,,,
block_1,6662,2.03478,1.18125,0,2.35281,8314,,,,,,
block_1,6640,2.03478,1.125,0,2.32507,598,,,,,,
block_1,6638,2.03478,1.06875,0,2.29838,8296,,,,,,
block_1,6632,2.03478,1.0125,0,2.27277,2178,,,,,,
block_1,6630,2.03478,0.95625,0,2.24828,8290,,,,,,
block_1,560,2.03478,0.9,0,2.22494,6,,,,,,
block_1,558,2.03478,0.84375,0,2.20278,3824,,,,,,
block_1,552,2.03478,0.7875,0,2.18186,1016,,,,,,
block_1,550,2.03478,0.73125,0,2.16219,3818,,,,,,
block_1,528,2.03478,0.675,0,2.14382,284,,,,,,
block_1,526,2.03478,0.61875,0,2.12678,3800,,,,,,
block_1,520,2.03478,0.5625,0,2.1111,1010,,,,,,
block_1,518,2.03478,0.50625,0,2.09681,3794,,,,,,
block_1,432,2.03478,0.45,0,2.08395,86,,,,,,
block_1,430,2.03478,0.39375,0,2.07253,3728,,,,,,
block_1,424,2.03478,0.3375,0,2.06258,992,,,,,,
block_1,422,2.03478,0.28125,0,2.05413,3722,,,,,,
block_1,400,2.03478,0.225,0,2.04718,278,,,,,,
block_1,398,2.03478,0.16875,0,2.04177,3704,,,,,,
block_1,392,2.03478,0.1125,0,2.03789,986,,,,,,
block_1,390,2.03478,0.05625,0,2.03556,3698,,,,,,
block_1,389,2.03478,0,0,2.03478,5,,,,,,
block_1,6799,1.9712,1.8,0,2.66938,8417,,,,,,
block_1,6797,1.9712,1.74375,0,2.63178,8415,,,,,,
block_1,6791,1.9712,1.6875,0,2.59485,8411,,,,,,
block_1,6789,1.9712,1.63125,0,2.55863,8409,,,,,,
block_1,6767,1.9712,1.575,0,2.52314,8393,,,,,,
block_1,6765,1.9712,1.51875,0,2.48842,8391,,,,,,
block_1,6759,1.9712,1.4625,0,2.45449,8387,,,,,,
block_1,6757,1.9712,1.40625,0,2.42139,8385,,,,,,
block_1,6671,1.9712,1.35,0,2.38917,8321,,,,,,
block_1,6669,1.9712,1.29375,0,2.35784,8319,,,,,,
block_1,6663,1.9712,1.2375,0,2.32745,8315,,,,,,
block_1,6661,1.9712,1.18125,0,2.29803,8313,,,,,,
block_1,6639,1.9712,1.125,0,2.26963,8297,,,,,,
block_1,6637,1.9712,1.06875,0,2.24228,8295,,,,,,
block_1,6631,1.9712,1.0125,0,2.21603,8291,,,,,,
block_1,6629,1.9712,0.95625,0,2.1909,8289,,,,,,
block_1,559,1.9712,0.9,0,2.16694,3825,,,,,,
block_1,557,1.9712,0.84375,0,2.14418,3823,,,,,,
block_1,551,1.9712,0.7875,0,2.12268,3819,,,,,,
block_1,549,1.9712,0.73125,0,2.10246,3817,,,,,,
block_1,527,1.9712,0.675,0,2.08356,3801,,,,,,
block_1,525,1.9712,0.61875,0,2.06603,3799,,,,,,
block_1,519,1.9712,0.5625,0,2.04988,3795,,,,,,
block_1,517,1.9712,0.50625,0,2.03517,3793,,,,,,
block_1,431,1.9712,0.45,0,2.02191,3729,,,,,,
block_1,429,1.9712,0.39375,0,2.01014,3727,,,,,,
block_1,423,1.9712,0.3375,0,1.99988,3723,,,,,,
block_1,421,1.9712,0.28125,0,1.99116,3721,,,,,,
block_1,399,1.9712,0.225,0,1.984,3705,,,,,,
block_1,397,1.9712,0.16875,0,1.97841,3703,,,,,,
block_1,391,1.9712,0.1125,0,1.9744,3699,,,,,,
block_1,388,1.9712,0.05625,0,1.972,3697,,,,,,
block_1,387,1.9712,0,0,1.9712,3696,,,,,,
block_1,6796,1.90761,1.8,0,2.62278,2209,,,,,,
block_1,6794,1.90761,1.74375,0,2.5845,8413,,,,,,
block_1,6788,1.90761,1.6875,0,2.54689,2207,,,,,,
block_1,6786,1.90761,1.63125,0,2.50997,8407,,,,,,
block_1,6764,1.90761,1.575,0,2.47378,2203,,,,,,
block_1,6762,1.90761,1.51875,0,2.43835,8389,,,,,,
block_1,6756,1.90761,1.4625,0,2.40372,2201,,,,,,
block_1,6754,1.90761,1.40625,0,2.36992,8383,,,,,,
block_1,6668,1.90761,1.35,0,2.33698,2185,,,,,,
block_1,6666,1.90761,1.29375,0,2.30494,8317,,,,,,
block_1,6660,1.90761,1.2375,0,2.27385,2183,,,,,,
block_1,6658,1.90761,1.18125,0,2.24373,8311,,,,,,
block_1,6636,1.90761,1.125,0,2.21463,2179,,,,,,
block_1,6634,1.90761,1.06875,0,2.18659,8293,,,,,,
block_1,6628,1.90761,1.0125,0,2.15966,2177,,,,,,
block_1,6626,1.90761,0.95625,0,2.13387,8287,,,,,,
block_1,556,1.90761,0.9,0,2.10926,1017,,,,,,
block_1,554,1.90761,0.84375,0,2.08588,3821,,,,,,
block_1,548,1.90761,0.7875,0,2.06377,1015,,,,,,
block_1,546,1.90761,0.73125,0,2.04296,3815,,,,,,
block_1,524,1.90761,0.675,0,2.02351,1011,,,,,,
block_1,522,1.90761,0.61875,0,2.00545,3797,,,,,,
block_1,516,1.90761,0.5625,0,1.98881,1009,,,,,,
block_1,514,1.90761,0.50625,0,1.97364,3791,,,,,,
block_1,428,1.90761,0.45,0,1.95997,993,,,,,,
block_1,426,1.90761,0.39375,0,1.94782,3725,,,,,,
block_1,420,1.90761,0.3375,0,1.93723,991,,,,,,
block_1,418,1.90761,0.28125,0,1.92823,3719,,,,,,
block_1,396,1.90761,0.225,0,1.92083,987,,,,,,
block_1,394,1.90761,0.16875,0,1.91506,3701,,,,,,
block_1,386,1.90761,0.1125,0,1.91092,985,,,,,,
block_1,384,1.90761,0.05625,0,1.90844,3694,,,,,,
block_1,383,1.90761,0,0,1.90761,984,,,,,,
block_1,6795,1.84402,1.8,0,2.5769,8414,,,,,,
block_1,6793,1.84402,1.74375,0,2.53793,8412,,,,,,
block_1,6787,1.84402,1.6875,0,2.49961,8408,,,,,,
block_1,6785,1.84402,1.63125,0,2.46199,8406,,,,,,
block_1,6763,1.84402,1.575,0,2.42509,8390,,,,,,
block_1,6761,1.84402,1.51875,0,2.38894,8388,,,,,,
block_1,6755,1.84402,1.4625,0,2.35358,8384,,,,,,
block_1,6753,1.84402,1.40625,0,2.31904,8382,,,,,,
block_1,6667,1.84402,1.35,0,2.28537,8318,,,,,,
block_1,6665,1.84402,1.29375,0,2.2526,8316,,,,,,
block_1,6659,1.84402,1.2375,0,2.22077,8312,,,,,,
block_1,6657,1.84402,1.18125,0,2.18992,8310,,,,,,
block_1,6635,1.84402,1.125,0,2.1601,8294,,,,,,
block_1,6633,1.84402,1.06875,0,2.13135,8292,,,,,,
block_1,6627,1.84402,1.0125,0,2.1037,8288,,,,,,
block_1,6625,1.84402,0.95625,0,2.07722,8286,,,,,,
block_1,555,1.84402,0.9,0,2.05193,3822,,,,,,
block_1,553,1.84402,0.84375,0,2.02789,3820,,,,,,
block_1,547,1.84402,0.7875,0,2.00514,3816,,,,,,
block_1,545,1.84402,0.73125,0,1.98372,3814,,,,,,
block_1,523,1.84402,0.675,0,1.96368,3798,,,,,,
block_1,521,1.84402,0.61875,0,1.94506,3796,,,,,,
block_1,515,1.84402,0.5625,0,1.92791,3792,,,,,,
block_1,513,1.84402,0.50625,0,1.91225,3790,,,,,,
block_1,427,1.84402,0.45,0,1.89813,3726,,,,,,
block_1,425,1.84402,0.39375,0,1.88559,3724,,,,,,
block_1,419,1.84402,0.3375,0,1.87465,3720,,,,,,
block_1,417,1.84402,0.28125,0,1.86535,3718,,,,,,
block_1,395,1.84402,0.225,0,1.8577,3702,,,,,,
block_1,393,1.84402,0.16875,0,1.85173,3700,,,,,,
block_1,385,1.84402,0.1125,0,1.84745,3695,,,,,,
block_1,382,1.84402,0.05625,0,1.84488,3693,,,,,,
block_1,381,1.84402,0,0,1.84402,3692,,,,,,
block_1,6784,1.78043,1.8,0,2.53179,605,,,,,,
block_1,6782,1.78043,1.74375,0,2.49211,8404,,,,,,
block_1,6776,1.78043,1.6875,0,2.45308,2205,,,,,,
block_1,6774,1.78043,1.63125,0,2.41473,8398,,,,,,
block_1,6752,1.78043,1.575,0,2.37709,603,,,,,,
block_1,6750,1.78043,1.51875,0,2.3402,8380,,,,,,
block_1,6744,1.78043,1.4625,0,2.3041,2199,,,,,,
block_1,6742,1.78043,1.40625,0,2.26881,8374,,,,,,
block_1,6656,1.78043,1.35,0,2.23438,599,,,,,,
block_1,6654,1.78043,1.29375,0,2.20085,8308,,,,,,
block_1,6648,1.78043,1.2375,0,2.16826,2181,,,,,,
block_1,6646,1.78043,1.18125,0,2.13666,8302,,,,,,
block_1,6624,1.78043,1.125,0,2.10608,597,,,,,,
block_1,6622,1.78043,1.06875,0,2.07658,8284,,,,,,
block_1,6616,1.78043,1.0125,0,2.0482,2175,,,,,,
block_1,6614,1.78043,0.95625,0,2.02098,8278,,,,,,
block_1,544,1.78043,0.9,0,1.99498,285,,,,,,
block_1,542,1.78043,0.84375,0,1.97024,3812,,,,,,
block_1,536,1.78043,0.7875,0,1.94682,1013,,,,,,
block_1,534,1.78043,0.73125,0,1.92475,3806,,,,,,
block_1,512,1.78043,0.675,0,1.90409,283,,,,,,
block_1,510,1.78043,0.61875,0,1.88489,3788,,,,,,
block_1,504,1.78043,0.5625,0,1.86718,1007,,,,,,
block_1,502,1.78043,0.50625,0,1.85101,3782,,,,,,
block_1,416,1.78043,0.45,0,1.83642,279,,,,,,
block_1,414,1.78043,0.39375,0,1.82345,3716,,,,,,
block_1,408,1.78043,0.3375,0,1.81214,989,,,,,,
block_1,406,1.78043,0.28125,0,1.80251,3710,,,,,,
block_1,380,1.78043,0.225,0,1.7946,277,,,,,,
block_1,378,1.78043,0.16875,0,1.78841,3690,,,,,,
block_1,372,1.78043,0.1125,0,1.78399,982,,,,,,
block_1,370,1.78043,0.05625,0,1.78132,3684,,,,,,
block_1,369,1.78043,0,0,1.78043,276,,,,,,
block_1,6783,1.71685,1.8,0,2.48748,8405,,,,,,
block_1,6781,1.71685,1.74375,0,2.44709,8403,,,,,,
block_1,6775,1.71685,1.6875,0,2.40733,8399,,,,,,
block_1,6773,1.71685,1.63125,0,2.36824,8397,,,,,,
block_1,6751,1.71685,1.575,0,2.32985,8381,,,,,,
block_1,6749,1.71685,1.51875,0,2.2922,8379,,,,,,
block_1,6743,1.71685,1.4625,0,2.25532,8375,,,,,,
block_1,6741,1.71685,1.40625,0,2.21926,8373,,,,,,
block_1,6655,1.71685,1.35,0,2.18405,8309,,,,,,
block_1,6653,1.71685,1.29375,0,2.14973,8307,,,,,,
block_1,6647,1.71685,1.2375,0,2.11636,8303,,,,,,
block_1,6645,1.71685,1.18125,0,2.08397,8301,,,,,,
block_1,6623,1.71685,1.125,0,2.05261,8285,,,,,,
block_1,6621,1.71685,1.06875,0,2.02232,8283,,,,,,
block_1,6615,1.71685,1.0125,0,1.99317,8279,,,,,,
block_1,6613,1.71685,0.95625,0,1.96519,8277,,,,,,
block_1,543,1.71685,0.9,0,1.93844,3813,,,,,,
block_1,541,1.71685,0.84375,0,1.91298,3811,,,,,,
block_1,535,1.71685,0.7875,0,1.88884,3807,,,,,,
block_1,533,1.71685,0.73125,0,1.86609,3805,,,,,,
block_1,511,1.71685,0.675,0,1.84477,3789,,,,,,
block_1,509,1.71685,0.61875,0,1.82494,3787,,,,,,
block_1,503,1.71685,0.5625,0,1.80665,3783,,,,,,
block_1,501,1.71685,0.50625,0,1.78993,3781,,,,,,
block_1,415,1.71685,0.45,0,1.77484,3717,,,,,,
block_1,413,1.71685,0.39375,0,1.76142,3715,,,,,,
block_1,407,1.71685,0.3375,0,1.74971,3711,,,,,,
block_1,405,1.71685,0.28125,0,1.73973,3709,,,,,,
block_1,379,1.71685,0.225,0,1.73153,3691,,,,,,
block_1,377,1.71685,0.16875,0,1.72512,3689,,,,,,
block_1,371,1.71685,0.1125,0,1.72053,3685,,,,,,
block_1,368,1.71685,0.05625,0,1.71777,3683,,,,,,
block_1,367,1.71685,0,0,1.71685,3682,,,,,,
block_1,6780,1.65326,1.8,0,2.44403,2206,,,,,,
block_1,6778,1.65326,1.74375,0,2.4029,8401,,,,,,
block_1,6772,1.65326,1.6875,0,2.3624,2204,,,,,,
block_1,6770,1.65326,1.63125,0,2.32255,8395,,,,,,
block_1,6748,1.65326,1.575,0,2.2834,2200,,,,,,
block_1,6746,1.65326,1.51875,0,2.24497,8377,,,,,,
block_1,6740,1.65326,1.4625,0,2.2073,2198,,,,,,
block_1,6738,1.65326,1.40625,0,2.17044,8371,,,,,,
block_1,6652,1.65326,1.35,0,2.13443,2182,,,,,,
block_1,6650,1.65326,1.29375,0,2.0993,8305,,,,,,
block_1,6644,1.65326,1.2375,0,2.06511,2180,,,,,,
block_1,6642,1.65326,1.18125,0,2.0319,8299,,,,,,
block_1,6620,1.65326,1.125,0,1.99972,2176,,,,,,
block_1,6618,1.65326,1.06875,0,1.96863,8281,,,,,,
block_1,6612,1.65326,1.0125,0,1.93867,2174,,,,,,
block_1,6610,1.65326,0.95625,0,1.90989,8275,,,,,,
block_1,540,1.65326,0.9,0,1.88236,1014,,,,,,
block_1,538,1.65326,0.84375,0,1.85612,3809,,,,,,
block_1,532,1.65326,0.7875,0,1.83124,1012,,,,,,
block_1,530,1.65326,0.73125,0,1.80776,3803,,,,,,
block_1,508,1.65326,0.675,0,1.78575,1008,,,,,,
block_1,506,1.65326,0.61875,0,1.76525,3785,,,,,,
block_1,500,1.65326,0.5625,0,1.74633,1006,,,,,,
block_1,498,1.65326,0.50625,0,1.72903,3779,,,,,,
block_1,412,1.65326,0.45,0,1.71341,990,,,,,,
block_1,410,1.65326,0.39375,0,1.6995,3713,,,,,,
block_1,404,1.65326,0.3375,0,1.68736,988,,,,,,
block_1,402,1.65326,0.28125,0,1.67701,3707,,,,,,
block_1,376,1.65326,0.225,0,1.6685,983,,,,,,
block_1,374,1.65326,0.16875,0,1.66185,3687,,,,,,
block_1,366,1.65326,0.1125,0,1.65708,981,,,,,,
block_1,364,1.65326,0.05625,0,1.65422,3680,,,,,,
block_1,363,1.65326,0,0,1.65326,980,,,,,,
block_1,6779,1.58967,1.8,0,2.40147,8402,,,,,,
block_1,6777,1.58967,1.74375,0,2.3596,8400,,,,,,
block_1,6771,1.58967,1.6875,0,2.31834,8396,,,,,,
block_1,6769,1.58967,1.63125,0,2.27773,8394,,,,,,
block_1,6747,1.58967,1.575,0,2.23779,8378,,,,,,
block_1,6745,1.58967,1.51875,0,2.19856,8376,,,,,,
block_1,6739,1.58967,1.4625,0,2.16009,8372,,,,,,
block_1,6737,1.58967,1.40625,0,2.1224,8370,,,,,,
block_1,6651,1.58967,1.35,0,2.08556,8306,,,,,,
block_1,6649,1.58967,1.29375,0,2.0496,8304,,,,,,
block_1,6643,1.58967,1.2375,0,2.01456,8300,,,,,,
block_1,6641,1.58967,1.18125,0,1.98051,8298,,,,,,
block_1,6619,1.58967,1.125,0,1.94748,8282,,,,,,
block_1,6617,1.58967,1.06875,0,1.91554,8280,,,,,,
block_1,6611,1.58967,1.0125,0,1.88473,8276,,,,,,
block_1,6609,1.58967,0.95625,0,1.85512,8274,,,,,,
block_1,539,1.58967,0.9,0,1.82676,3810,,,,,,
block_1,537,1.58967,0.84375,0,1.79972,3808,,,,,,
block_1,531,1.58967,0.7875,0,1.77404,3804,,,,,,
block_1,529,1.58967,0.73125,0,1.7498,3802,,,,,,
block_1,507,1.58967,0.675,0,1.72705,3786,,,,,,
block_1,505,1.58967,0.61875,0,1.70585,3784,,,,,,
block_1,499,1.58967,0.5625,0,1.68626,3780,,,,,,
block_1,497,1.58967,0.50625,0,1.66834,3778,,,,,,
block_1,411,1.58967,0.45,0,1.65214,3714,,,,,,
block_1,409,1.58967,0.39375,0,1.63771,3712,,,,,,
block_1,403,1.58967,0.3375,0,1.62511,3708,,,,,,
block_1,401,1.58967,0.28125,0,1.61436,3706,,,,,,
block_1,375,1.58967,0.225,0,1.60552,3688,,,,,,
block_1,373,1.58967,0.16875,0,1.59861,3686,,,,,,
block_1,365,1.58967,0.1125,0,1.59365,3681,,,,,,
block_1,362,1.58967,0.05625,0,1.59067,3679,,,,,,
block_1,361,1.58967,0,0,1.58967,3678,,,,,,
block_1,6736,1.52609,1.8,0,2.35986,178,,,,,,
block_1,6734,1.52609,1.74375,0,2.31724,8368,,,,,,
block_1,6728,1.52609,1.6875,0,2.27521,2196,,,,,,
block_1,6726,1.52609,1.63125,0,2.23381,8362,,,,,,
block_1,6704,1.52609,1.575,0,2.19307,601,,,,,,
block_1,6702,1.52609,1.51875,0,2.15303,8344,,,,,,
block_1,6696,1.52609,1.4625,0,2.11373,2190,,,,,,
block_1,6694,1.52609,1.40625,0,2.07521,8338,,,,,,
block_1,6608,1.52609,1.35,0,2.03751,176,,,,,,
block_1,6606,1.52609,1.29375,0,2.00068,8272,,,,,,
block_1,6600,1.52609,1.2375,0,1.96478,2172,,,,,,
block_1,6598,1.52609,1.18125,0,1.92984,8266,,,,,,
block_1,6576,1.52609,1.125,0,1.89593,595,,,,,,
block_1,6574,1.52609,1.06875,0,1.86311,8248,,,,,,
block_1,6568,1.52609,1.0125,0,1.83142,2166,,,,,,
block_1,6566,1.52609,0.95625,0,1.80093,8242,,,,,,
block_1,496,1.52609,0.9,0,1.77171,87,,,,,,
block_1,494,1.52609,0.84375,0,1.7438,3776,,,,,,
block_1,488,1.52609,0.7875,0,1.71729,1004,,,,,,
block_1,486,1.52609,0.73125,0,1.69224,3770,,,,,,
block_1,464,1.52609,0.675,0,1.6687,281,,,,,,
block_1,462,1.52609,0.61875,0,1.64675,3752,,,,,,
block_1,456,1.52609,0.5625,0,1.62645,998,,,,,,
block_1,454,1.52609,0.50625,0,1.60787,3746,,,,,,
block_1,360,1.52609,0.45,0,1.59105,85,,,,,,
block_1,358,1.52609,0.39375,0,1.57606,3676,,,,,,
block_1,352,1.52609,0.3375,0,1.56296,978,,,,,,
block_1,350,1.52609,0.28125,0,1.55179,3670,,,,,,
block_1,328,1.52609,0.225,0,1.54258,274,,,,,,
block_1,326,1.52609,0.16875,0,1.53539,3652,,,,,,
block_1,320,1.52609,0.1125,0,1.53023,972,,,,,,
block_1,318,1.52609,0.05625,0,1.52712,3646,,,,,,
block_1,317,1.52609,0,0,1.52609,84,,,,,,
block_1,6735,1.4625,1.8,0,2.31925,8369,,,,,,
block_1,6733,1.4625,1.74375,0,2.27587,8367,,,,,,
block_1,6727,1.4625,1.6875,0,2.23306,8363,,,,,,
block_1,6725,1.4625,1.63125,0,2.19086,8361,,,,,,
block_1,6703,1.4625,1.575,0,2.14931,8345,,,,,,
block_1,6701,1.4625,1.51875,0,2.10844,8343,,,,,,
block_1,6695,1.4625,1.4625,0,2.06829,8339,,,,,,
block_1,6693,1.4625,1.40625,0,2.0289,8337,,,,,,
block_1,6607,1.4625,1.35,0,1.99033,8273,,,,,,
block_1,6605,1.4625,1.29375,0,1.95261,8271,,,,,,
block_1,6599,1.4625,1.2375,0,1.91581,8267,,,,,,
block_1,6597,1.4625,1.18125,0,1.87996,8265,,,,,,
block_1,6575,1.4625,1.125,0,1.84514,8249,,,,,,
block_1,6573,1.4625,1.06875,0,1.81139,8247,,,,,,
block_1,6567,1.4625,1.0125,0,1.77878,8243,,,,,,
block_1,6565,1.4625,0.95625,0,1.74738,8241,,,,,,
block_1,495,1.4625,0.9,0,1.71724,3777,,,,,,
block_1,493,1.4625,0.84375,0,1.68844,3775,,,,,,
block_1,487,1.4625,0.7875,0,1.66104,3771,,,,,,
block_1,485,1.4625,0.73125,0,1.63512,3769,,,,,,
block_1,463,1.4625,0.675,0,1.61075,3753,,,,,,
block_1,461,1.4625,0.61875,0,1.588,3751,,,,,,
block_1,455,1.4625,0.5625,0,1.56694,3747,,,,,,
block_1,453,1.4625,0.50625,0,1.54764,3745,,,,,,
block_1,359,1.4625,0.45,0,1.53017,3677,,,,,,
block_1,357,1.4625,0.39375,0,1.51458,3675,,,,,,
block_1,351,1.4625,0.3375,0,1.50094,3671,,,,,,
block_1,349,1.4625,0.28125,0,1.4893,3669,,,,,,
block_1,327,1.4625,0.225,0,1.47971,3653,,,,,,
block_1,325,1.4625,0.16875,0,1.4722,3651,,,,,,
block_1,319,1.4625,0.1125,0,1.46682,3647,,,,,,
block_1,316,1.4625,0.05625,0,1.46358,3645,,,,,,
block_1,315,1.4625,0,0,1.4625,3644,,,,,,
block_1,6732,1.39891,1.8,0,2.27968,2197,,,,,,
block_1,6730,1.39891,1.74375,0,2.23554,8365,,,,,,
block_1,6724,1.39891,1.6875,0,2.19194,2195,,,,,,
block_1,6722,1.39891,1.63125,0,2.14894,8359,,,,,,
block_1,6700,1.39891,1.575,0,2.10656,2191,,,,,,
block_1,6698,1.39891,1.51875,0,2.06484,8341,,,,,,
block_1,6692,1.39891,1.4625,0,2.02382,2189,,,,,,
block_1,6690,1.39891,1.40625,0,1.98356,8335,,,,,,
block_1,6604,1.39891,1.35,0,1.94408,2173,,,,,,
block_1,6602,1.39891,1.29375,0,1.90545,8269,,,,,,
block_1,6596,1.39891,1.2375,0,1.86772,2171,,,,,,
block_1,6594,1.39891,1.18125,0,1.83093,8263,,,,,,
block_1,6572,1.39891,1.125,0,1.79516,2167,,,,,,
block_1,6570,1.39891,1.06875,0,1.76045,8245,,,,,,
block_1,6564,1.39891,1.0125,0,1.72688,2165,,,,,,
block_1,6562,1.39891,0.95625,0,1.69451,8239,,,,,,
block_1,492,1.39891,0.9,0,1.66342,1005,,,,,,
block_1,490,1.39891,0.84375,0,1.63367,3773,,,,,,
block_1,484,1.39891,0.7875,0,1.60534,1003,,,,,,
block_1,482,1.39891,0.73125,0,1.57851,3767,,,,,,
block_1,460,1.39891,0.675,0,1.55325,999,,,,,,
block_1,458,1.39891,0.61875,0,1.52964,3749,,,,,,
block_1,452,1.39891,0.5625,0,1.50777,997,,,,,,
block_1,450,1.39891,0.50625,0,1.4877,3743,,,,,,
block_1,356,1.39891,0.45,0,1.46951,979,,,,,,
block_1,354,1.39891,0.39375,0,1.45327,3673,,,,,,
block_1,348,1.39891,0.3375,0,1.43905,977,,,,,,
block_1,346,1.39891,0.28125,0,1.42691,3667,,,,,,
block_1,324,1.39891,0.225,0,1.41689,973,,,,,,
block_1,322,1.39891,0.16875,0,1.40905,3649,,,,,,
block_1,314,1.39891,0.1125,0,1.40343,971,,,,,,
block_1,312,1.39891,0.05625,0,1.40004,3642,,,,,,
block_1,311,1.39891,0,0,1.39891,970,,,,,,
block_1,6731,1.33533,1.8,0,2.24123,8366,,,,,,
block_1,6729,1.33533,1.74375,0,2.19631,8364,,,,,,
block_1,6723,1.33533,1.6875,0,2.15192,8360,,,,,,
block_1,6721,1.33533,1.63125,0,2.1081,8358,,,,,,
block_1,6699,1.33533,1.575,0,2.06488,8342,,,,,,
block_1,6697,1.33533,1.51875,0,2.0223,8340,,,,,,
block_1,6691,1.33533,1.4625,0,1.9804,8336,,,,,,
block_1,6689,1.33533,1.40625,0,1.93924,8334,,,,,,
block_1,6603,1.33533,1.35,0,1.89884,8270,,,,,,
block_1,6601,1.33533,1.29375,0,1.85927,8268,,,,,,
block_1,6595,1.33533,1.2375,0,1.82058,8264,,,,,,
block_1,6593,1.33533,1.18125,0,1.78282,8262,,,,,,
block_1,6571,1.33533,1.125,0,1.74606,8246,,,,,,
block_1,6569,1.33533,1.06875,0,1.71036,8244,,,,,,
block_1,6563,1.33533,1.0125,0,1.67578,8240,,,,,,
block_1,6561,1.33533,0.95625,0,1.64241,8238,,,,,,
block_1,491,1.33533,0.9,0,1.61031,3774,,,,,,
block_1,489,1.33533,0.84375,0,1.57956,3772,,,,,,
block_1,483,1.33533,0.7875,0,1.55024,3768,,,,,,
block_1,481,1.33533,0.73125,0,1.52244,3766,,,,,,
block_1,459,1.33533,0.675,0,1.49624,3750,,,,,,
block_1,457,1.33533,0.61875,0,1.47172,3748,,,,,,
block_1,451,1.33533,0.5625,0,1.44897,3744,,,,,,
block_1,449,1.33533,0.50625,0,1.42807,3742,,,,,,
block_1,355,1.33533,0.45,0,1.40911,3674,,,,,,
block_1,353,1.33533,0.39375,0,1.39217,3672,,,,,,
block_1,347,1.33533,0.3375,0,1.37732,3668,,,,,,
block_1,345,1.33533,0.28125,0,1.36462,3666,,,,,,
block_1,323,1.33533,0.225,0,1.35415,3650,,,,,,
block_1,321,1.33533,0.16875,0,1.34595,3648,,,,,,
block_1,313,1.33533,0.1125,0,1.34006,3643,,,,,,
block_1,310,1.33533,0.05625,0,1.33651,3641,,,,,,
block_1,309,1.33533,0,0,1.33533,3640,,,,,,
block_1,6720,1.27174,1.8,0,2.20393,602,,,,,,
block_1,6718,1.27174,1.74375,0,2.15824,8356,,,,,,
block_1,6712,1.27174,1.6875,0,2.11305,2193,,,,,,
block_1,6710,1.27174,1.63125,0,2.0684,8350,,,,,,
block_1,6688,1.27174,1.575,0,2.02434,600,,,,,,
block_1,6686,1.27174,1.51875,0,1.98089,8332,,,,,,
block_1,6680,1.27174,1.4625,0,1.9381,2187,,,,,,
block_1,6678,1.27174,1.40625,0,1.89601,8326,,,,,,
block_1,6592,1.27174,1.35,0,1.85468,596,,,,,,
block_1,6590,1.27174,1.29375,0,1.81414,8260,,,,,,
block_1,6584,1.27174,1.2375,0,1.77447,2169,,,,,,
block_1,6582,1.27174,1.18125,0,1.73571,8254,,,,,,
block_1,6560,1.27174,1.125,0,1.69792,594,,,,,,
block_1,6558,1.27174,1.06875,0,1.66119,8236,,,,,,
block_1,6552,1.27174,1.0125,0,1.62557,2163,,,,,,
block_1,6550,1.27174,0.95625,0,1.59114,8230,,,,,,
block_1,480,1.27174,0.9,0,1.55799,282,,,,,,
block_1,478,1.27174,0.84375,0,1.52618,3764,,,,,,
block_1,472,1.27174,0.7875,0,1.49582,1001,,,,,,
block_1,470,1.27174,0.73125,0,1.46699,3758,,,,,,
block_1,448,1.27174,0.675,0,1.43977,280,,,,,,
block_1,446,1.27174,0.61875,0,1.41427,3740,,,,,,
block_1,440,1.27174,0.5625,0,1.39059,995,,,,,,
block_1,438,1.27174,0.50625,0,1.3688,3734,,,,,,
block_1,344,1.27174,0.45,0,1.34901,275,,,,,,
block_1,342,1.27174,0.39375,0,1.3313,3664,,,,,,
block_1,336,1.27174,0.3375,0,1.31576,975,,,,,,
block_1,334,1.27174,0.28125,0,1.30247,3658,,,,,,
block_1,308,1.27174,0.225,0,1.29149,273,,,,,,
block_1,306,1.27174,0.16875,0,1.28289,3638,,,,,,
block_1,300,1.27174,0.1125,0,1.27671,968,,,,,,
block_1,298,1.27174,0.05625,0,1.27298,3632,,,,,,
block_1,297,1.27174,0,0,1.27174,272,,,,,,
block_1,6719,1.20815,1.8,0,2.16786,8357,,,,,,
block_1,6717,1.20815,1.74375,0,2.12139,8355,,,,,,
block_1,6711,1.20815,1.6875,0,2.0754,8351,,,,,,
